id,split,label,challenge,n_sets,min_pages,max_pages,has_sentence_only_set,modality_summary,set_pages,strict_multi_article,lenient_multi_article,has_sentence_only_multi_page_set
78176,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
39735,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
26328,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
48930,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
9129,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
78470,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
37540,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
65386,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
71366,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
41904,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
51662,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
16346,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
41197,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
25567,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
15011,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
5484,train,REFUTES,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
33909,train,REFUTES,Other,2,1,1,0,table-only|table-only,1|1,0,0,0
76885,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
69927,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
61464,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
21107,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
39711,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
56050,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
94593,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
77721,train,SUPPORTS,Multi-hop Reasoning,1,1,1,0,mixed,1,0,0,0
42762,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
7891,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
68165,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
62507,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
75097,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
42122,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
94395,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
94874,train,NOT ENOUGH INFO,Numerical Reasoning,1,1,1,1,sentence-only,1,0,0,0
67343,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
43500,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
30817,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
24740,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
56358,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
94140,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
50861,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
90801,train,REFUTES,Other,3,1,1,1,sentence-only|table-only|sentence-only,1|1|1,0,0,0
79760,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
56349,train,REFUTES,Other,2,1,1,1,sentence-only|mixed,1|1,0,0,0
54684,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
9097,train,REFUTES,Other,1,1,1,0,mixed,1,0,0,0
51663,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
64372,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
59428,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
80121,train,REFUTES,Entity Disambiguation,1,2,2,1,sentence-only,2,1,1,1
77348,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
61749,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
94316,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
89137,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
81248,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
73491,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
60841,train,SUPPORTS,Other,2,1,1,0,table-only|table-only,1|1,0,0,0
66943,train,SUPPORTS,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
24900,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
84062,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
32284,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
40668,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
83489,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
40586,train,REFUTES,Numerical Reasoning,1,1,1,1,sentence-only,1,0,0,0
75571,train,SUPPORTS,Other,2,1,1,0,mixed|table-only,1|1,0,0,0
50248,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
27130,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
27832,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
72100,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
38664,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
75385,train,REFUTES,Numerical Reasoning,1,1,1,1,sentence-only,1,0,0,0
78544,train,REFUTES,Other,2,1,1,1,sentence-only|sentence-only,1|1,0,0,0
54691,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
44931,train,NOT ENOUGH INFO,Other,1,1,1,1,sentence-only,1,0,0,0
78630,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
36085,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
51521,train,REFUTES,Numerical Reasoning,1,1,1,0,mixed,1,0,0,0
26146,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
22096,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
89406,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
66359,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
25520,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
51341,train,SUPPORTS,Numerical Reasoning,1,1,1,0,mixed,1,0,0,0
32828,train,SUPPORTS,Entity Disambiguation,1,2,2,1,sentence-only,2,1,1,1
75605,train,REFUTES,Numerical Reasoning,1,1,1,0,mixed,1,0,0,0
44564,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
94842,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
85717,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
60134,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
77548,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
35882,train,REFUTES,Other,1,1,1,0,mixed,1,0,0,0
88398,train,SUPPORTS,Multi-hop Reasoning,1,1,1,0,mixed,1,0,0,0
158,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
59260,train,REFUTES,Other,2,1,1,0,table-only|table-only,1|1,0,0,0
91331,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
52266,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
85296,train,SUPPORTS,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
90635,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
13311,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
11586,train,SUPPORTS,Multi-hop Reasoning,1,3,3,1,sentence-only,3,1,1,1
60065,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
73561,train,SUPPORTS,Multi-hop Reasoning,1,1,1,0,mixed,1,0,0,0
79936,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
44666,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
61903,train,REFUTES,Numerical Reasoning,2,1,1,0,table-only|table-only,1|1,0,0,0
58808,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
11162,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
64599,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
19934,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
24171,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
64119,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
61507,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
22212,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
90563,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
64441,train,REFUTES,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
10520,train,SUPPORTS,Multi-hop Reasoning,1,3,3,0,mixed,3,1,1,0
35463,train,NOT ENOUGH INFO,Other,1,1,1,1,sentence-only,1,0,0,0
83419,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
12162,train,SUPPORTS,Combining Tables and Text,2,1,1,1,sentence-only|table-only,1|1,0,0,0
13378,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
89936,train,SUPPORTS,Multi-hop Reasoning,1,1,1,0,table-only,1,0,0,0
35737,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
50639,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
11382,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
38802,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
65936,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
56313,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
65307,train,REFUTES,Other,2,1,1,1,table-only|sentence-only,1|1,0,0,0
73174,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
7844,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
50001,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
78745,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
92311,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
11199,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
65480,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
60494,train,SUPPORTS,Other,1,2,2,0,table-only,2,1,1,0
40089,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
32461,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
37317,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
13993,train,SUPPORTS,Numerical Reasoning,1,1,1,0,mixed,1,0,0,0
27586,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
16457,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
36812,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
26289,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
45910,train,SUPPORTS,Other,2,1,1,0,table-only|table-only,1|1,0,0,0
78838,train,REFUTES,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
47021,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
27655,train,SUPPORTS,Combining Tables and Text,2,1,1,1,sentence-only|mixed,1|1,0,0,0
67408,train,SUPPORTS,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
74946,train,REFUTES,Other,1,1,1,0,mixed,1,0,0,0
30482,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
19546,train,SUPPORTS,Combining Tables and Text,2,1,1,0,mixed|mixed,1|1,0,0,0
14232,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
21226,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
9289,train,REFUTES,Other,3,1,1,0,table-only|table-only|table-only,1|1|1,0,0,0
16667,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
78646,train,SUPPORTS,Combining Tables and Text,1,1,1,1,sentence-only,1,0,0,0
66483,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
2515,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
67386,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
81183,train,REFUTES,Other,1,1,1,0,mixed,1,0,0,0
88541,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
69986,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
805,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
30238,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
44448,train,REFUTES,Multi-hop Reasoning,1,1,1,0,table-only,1,0,0,0
25883,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
47586,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
69340,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
29486,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
48946,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
5546,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
78968,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
49622,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
88269,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
7530,train,SUPPORTS,Numerical Reasoning,2,1,2,0,mixed|table-only,2|1,0,1,0
41211,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
93619,train,SUPPORTS,Search terms not in claim,1,1,1,1,sentence-only,1,0,0,0
90192,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
73198,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
81882,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
23158,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
26913,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
31128,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
43110,train,SUPPORTS,Numerical Reasoning,1,1,1,0,mixed,1,0,0,0
76496,train,SUPPORTS,Numerical Reasoning,1,1,1,0,mixed,1,0,0,0
95288,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
40343,train,SUPPORTS,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
55646,train,REFUTES,Numerical Reasoning,2,1,1,1,sentence-only|table-only,1|1,0,0,0
79652,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
4447,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
22966,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
89498,train,NOT ENOUGH INFO,Other,1,1,1,0,mixed,1,0,0,0
80712,train,SUPPORTS,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
9715,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
77529,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
66212,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
95070,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
15975,train,REFUTES,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
4857,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
70751,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
11826,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
75734,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
86110,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
85103,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
78261,train,REFUTES,Other,2,1,1,0,table-only|table-only,1|1,0,0,0
81533,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
63448,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
61528,train,SUPPORTS,Multi-hop Reasoning,2,1,2,0,mixed|mixed,1|2,0,1,0
66419,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
49779,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
27936,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
16436,train,SUPPORTS,Other,3,1,1,1,sentence-only|sentence-only|sentence-only,1|1|1,0,0,0
70502,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
7428,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
636,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
92008,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
81391,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
76214,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
82988,train,NOT ENOUGH INFO,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
81985,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
15043,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
91458,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
59916,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
37222,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
93579,train,REFUTES,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
46516,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
51679,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
38073,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
47163,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
59786,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
84225,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
47503,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
88343,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
28929,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
4877,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
89415,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
73844,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
87983,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
45508,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
63268,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
67069,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
35836,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
34921,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
14426,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
40160,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
82149,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
76581,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
38912,train,NOT ENOUGH INFO,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
92726,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
28992,train,SUPPORTS,Combining Tables and Text,1,1,1,0,table-only,1,0,0,0
52544,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
88523,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
56962,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
27588,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
26187,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
15882,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
74587,train,REFUTES,Other,2,1,1,0,table-only|table-only,1|1,0,0,0
59923,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
18286,train,REFUTES,Numerical Reasoning,1,1,1,1,sentence-only,1,0,0,0
28570,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
62434,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
18179,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
91421,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
50985,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
77970,train,SUPPORTS,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
94130,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
37499,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
93010,train,SUPPORTS,Multi-hop Reasoning,2,2,2,0,mixed|mixed,2|2,1,1,0
79854,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
67793,train,SUPPORTS,Other,2,1,1,0,mixed|table-only,1|1,0,0,0
54565,train,REFUTES,Other,1,1,1,0,mixed,1,0,0,0
76607,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
60178,train,NOT ENOUGH INFO,Multi-hop Reasoning,1,1,1,0,mixed,1,0,0,0
51238,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
75686,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
37239,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
24805,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
25026,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
481,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
32589,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
92797,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
56689,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,table-only,2,1,1,0
84330,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
89299,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
70359,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
40279,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
73665,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
36041,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
80118,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
69332,train,SUPPORTS,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
36797,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
67910,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
62218,train,SUPPORTS,Numerical Reasoning,1,2,2,0,mixed,2,1,1,0
47546,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
79450,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
31165,train,REFUTES,Search terms not in claim,1,1,1,0,table-only,1,0,0,0
80672,train,SUPPORTS,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
6652,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
35566,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
43834,train,SUPPORTS,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
75903,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
55308,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
25346,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
15363,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
26897,train,NOT ENOUGH INFO,Other,1,1,1,1,sentence-only,1,0,0,0
40309,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
95403,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
23349,train,NOT ENOUGH INFO,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
72659,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
86732,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
15053,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
10346,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
35318,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
14403,train,REFUTES,Search terms not in claim,1,1,1,1,sentence-only,1,0,0,0
89079,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
41953,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
31742,train,SUPPORTS,Other,1,3,3,1,sentence-only,3,1,1,1
50218,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
81199,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
14745,train,SUPPORTS,Entity Disambiguation,1,1,1,0,mixed,1,0,0,0
56425,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
79380,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
74028,train,SUPPORTS,Other,2,1,1,1,table-only|sentence-only,1|1,0,0,0
32042,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
51660,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
48933,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
77161,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
2787,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
23166,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
15876,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
52987,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
36975,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
76313,train,REFUTES,Other,2,1,1,1,table-only|sentence-only,1|1,0,0,0
44288,train,NOT ENOUGH INFO,Multi-hop Reasoning,1,4,4,1,sentence-only,4,1,1,1
54331,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
9835,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
32437,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
83726,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
49004,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
15669,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
7679,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
49777,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
80225,train,SUPPORTS,Other,1,2,2,0,mixed,2,1,1,0
89767,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
50176,train,REFUTES,Numerical Reasoning,2,1,1,0,table-only|table-only,1|1,0,0,0
25928,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
90364,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
